Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Last_Service_Days,Warranty_Days_Left
3,71296,2,2,7,0,0,1000,32222,2,14233,2,3,15.409299941901946,1,1,0,1,958,59
3,54739,2,4,10,2,1,1000,135715,0,15506,1,0,19.32923393267606,1,2,2,1,921,-579
0,77574,1,3,6,2,0,800,83315,0,29646,1,3,19.51571948649213,2,0,2,1,700,-528
0,71301,0,4,9,0,0,2500,50883,1,24070,1,2,15.15807187878434,2,1,2,1,959,-608
1,51622,0,5,7,2,0,1500,110172,0,21447,5,1,16.449800816195015,2,1,2,1,919,-193
2,35842,0,1,5,0,1,1500,126151,0,22359,2,0,10.07948614421906,1,0,1,0,968,-408
2,39917,1,1,7,0,0,1500,69743,0,5219,4,3,14.636705707572176,2,0,2,1,850,-55
2,66531,2,0,4,2,1,2000,40473,1,15746,1,0,15.061794726911453,1,0,0,0,882,-349
5,45752,2,4,8,1,0,2500,18115,1,11192,6,0,13.976928202735744,2,2,1,1,1015,-140
5,64739,1,1,2,2,1,2000,14339,0,19795,5,1,10.249239654437512,0,2,1,1,758,-437
0,36627,1,1,1,1,0,1500,15047,1,14430,8,2,18.378816182475525,2,2,2,1,935,-180
4,60727,0,4,9,2,1,1000,54308,1,6725,10,2,13.789915749203576,1,2,2,1,755,-400
2,31399,1,5,2,1,0,2000,56298,2,23924,6,3,10.212912687191336,2,0,2,1,990,-308
5,55788,0,5,10,0,1,1000,136600,2,13933,6,3,14.401890435100752,0,2,0,1,949,-87
4,74206,1,1,3,2,1,1000,148431,1,11396,9,3,14.818847572729872,1,1,1,1,722,-481
0,51330,1,0,4,1,0,1500,14752,2,27244,10,0,15.120608727255211,1,2,0,1,789,-385
2,40383,0,5,7,1,0,2500,24491,1,28985,3,2,10.735465301575967,2,1,1,1,851,-470
0,53255,1,0,2,2,0,800,37253,2,29649,10,0,11.155744110267014,1,0,2,1,1007,-263
2,33391,1,5,9,1,1,2500,12165,1,16326,9,3,16.29892137122897,1,2,1,1,1015,-358
5,52900,1,5,9,2,1,2500,101620,0,10749,10,3,13.965530271996018,1,0,2,1,949,33
0,61210,0,1,2,0,1,1000,93020,0,8560,8,1,10.052869124272,0,2,1,1,737,-594
0,56595,2,2,10,1,1,800,37321,0,12577,10,2,10.613931400944075,0,0,2,1,894,-223
4,61823,1,1,9,1,1,1500,142589,2,6809,1,1,13.483718946366052,1,0,2,1,734,-505
0,74260,0,3,1,0,0,2000,130332,0,27351,2,1,18.09718109173498,1,0,0,1,839,-115
3,39889,1,3,5,0,0,2000,122763,0,15052,3,1,11.919596431112078,0,2,2,1,945,-113
4,64311,1,1,1,2,0,800,71653,2,7813,6,2,15.691810908200912,0,1,1,0,796,-494
0,62390,2,5,3,0,1,1500,61817,2,29328,3,3,16.575254672402302,2,0,2,1,1029,-43
1,62436,1,0,10,1,0,800,86858,0,27794,10,1,10.576519753195084,2,0,1,0,720,-266
4,53250,1,4,7,2,1,1500,91511,0,14832,7,3,13.283568131121967,2,0,0,1,1026,-29
2,79120,1,0,8,0,0,2500,142861,2,10254,5,1,17.2891575873484,0,2,0,1,761,-374
2,75060,0,5,4,1,0,800,26331,1,6696,8,0,10.871591471348792,1,2,0,1,786,-361
3,76086,1,3,5,1,0,1000,81125,2,9395,4,2,15.295908615275147,0,1,0,0,891,-290
4,71959,2,4,5,1,1,2500,75764,2,19967,7,1,13.658188830624656,2,2,2,1,857,-251
0,37563,0,5,6,0,0,2500,101501,2,9094,6,2,13.58311961323967,0,0,1,1,782,-160
5,75253,0,0,10,0,0,800,6048,1,9822,9,1,12.869515545705411,0,0,1,0,957,-71
3,45323,1,5,3,2,0,2000,25933,2,6234,7,2,16.25932589748492,2,1,0,1,909,-198
0,55363,1,4,7,2,1,1500,10363,0,8431,4,1,10.568275293216589,1,1,0,1,999,-202
1,76182,0,1,5,1,1,800,67086,2,9489,2,3,12.97286295830411,2,0,1,0,872,-572
0,37090,1,1,8,2,1,2000,75921,1,17611,10,0,15.166603035430628,2,0,0,0,887,-193
3,79596,0,4,6,2,1,1500,88769,1,23652,2,2,17.571051909208705,0,0,1,1,772,-579
1,48560,1,3,6,0,1,1500,96864,0,9398,8,2,11.884057836771944,1,1,0,1,857,-517
4,69596,0,5,4,0,1,2500,53377,2,29353,1,2,15.582131156699532,1,1,0,1,712,-303
0,58452,1,1,7,0,1,1500,115536,2,21798,10,3,13.199428017497707,0,2,0,1,817,-553
4,39884,1,3,1,0,1,1000,21316,1,8219,2,2,16.113525360076373,1,2,0,1,1014,-298
3,67621,1,4,7,0,0,800,83773,0,6124,4,1,17.43145716892771,1,1,0,1,772,-8
1,38483,1,0,6,0,0,800,16101,1,24986,4,0,14.55724051939759,0,1,2,1,795,-133
0,32069,2,5,2,1,1,1000,18308,1,12961,8,1,16.566688231486076,1,2,1,1,895,-360
4,72705,1,1,10,1,0,2000,32215,1,18676,4,0,17.95577996100895,0,0,1,0,912,-91
3,47594,2,2,4,2,1,2000,14065,1,29987,3,1,11.286769275040632,1,2,2,1,1017,-160
5,78088,2,3,7,1,1,2500,127108,1,7640,9,2,17.16458724983755,2,2,1,1,790,-253
2,59950,2,3,9,1,0,800,65131,2,18153,9,2,11.267629195622632,0,1,2,1,755,40
2,40359,1,1,6,2,1,2500,105367,1,27807,3,3,16.709535078835103,1,0,0,0,741,-130
1,78381,0,0,3,2,0,2000,112481,1,8164,10,3,12.495757538760037,2,1,0,1,928,-491
4,68237,0,0,1,2,0,2500,54836,0,11796,3,1,16.963318690829226,0,0,2,1,801,-333
2,46234,0,3,5,0,0,2500,16351,1,17332,4,0,11.756864373395642,1,0,2,1,867,-346
0,69786,0,4,5,1,0,800,50403,0,25124,2,0,11.064667232596456,1,1,1,1,877,-253
5,78311,0,2,1,1,0,2000,125677,1,13450,2,0,15.838425750841193,1,2,1,1,934,-634
1,56438,1,1,10,2,1,1500,53751,1,18572,5,2,13.804353843431333,0,1,2,1,988,-623
3,70825,1,3,9,2,1,800,70023,2,24618,7,2,16.95399209297912,1,1,1,0,703,-376
0,61716,1,2,4,0,1,2500,140270,2,12245,6,1,11.01058398883664,1,1,0,0,725,-339
2,35627,2,2,6,1,1,2500,28679,0,27088,5,1,17.025691699771517,2,1,1,1,767,-224
2,39571,0,2,4,2,0,800,76056,2,9446,8,0,13.492385250361243,0,2,0,1,946,-182
2,70596,2,3,10,0,0,2000,123000,0,24309,10,0,19.73794380924201,0,1,2,1,775,-570
0,31395,1,3,3,2,0,800,130865,0,10929,4,2,11.064787713974027,2,2,2,1,745,31
1,48322,1,3,1,0,1,800,147001,2,26915,7,0,18.485787854238787,0,1,2,1,771,-184
0,60541,1,2,8,1,1,2500,130611,1,8095,4,0,10.41313258265162,1,1,1,0,958,-286
5,62272,2,1,10,0,0,1500,60101,1,18557,2,2,14.13735700433546,0,1,1,0,1014,-140
3,42738,2,5,4,2,1,2500,49430,0,18871,10,0,14.91968177381445,1,0,2,1,758,-185
1,73863,1,1,2,2,1,800,83657,2,11708,5,3,16.386165789362757,1,2,1,1,844,-508
1,44451,2,4,7,2,0,2000,26973,1,6110,9,2,10.215471308003227,1,1,0,1,936,35
3,35452,0,4,8,1,1,2500,122522,0,10070,8,2,16.203733215033004,0,1,2,1,942,-477
4,78388,1,3,4,0,0,1500,90771,1,25032,7,0,16.27001000492358,1,1,2,1,920,-245
0,77681,0,0,3,0,0,2000,22044,1,13847,8,1,16.127670789185142,2,2,2,1,743,-594
3,44974,0,2,10,2,0,1000,20932,1,24347,5,2,10.637233664697598,2,0,2,1,811,-176
2,49611,0,4,4,0,0,2500,92509,2,16055,10,1,15.244823686438188,1,1,2,1,798,59
2,31358,2,1,4,2,1,2500,54282,2,19693,4,0,12.83872560885442,0,1,1,0,990,-501
1,61332,1,1,2,1,0,1000,8628,0,6975,8,3,16.88804911860314,1,1,1,1,897,-336
2,34000,1,3,7,0,0,1500,120252,1,18264,8,1,13.514007208749993,0,0,2,1,700,-16
5,68154,2,4,10,1,1,800,116940,1,8741,2,3,12.58505662531033,0,1,1,1,932,-604
0,35185,2,3,3,0,1,1500,127118,0,11152,6,3,14.315228365132253,0,2,2,1,829,-142
3,57523,1,4,8,2,1,800,102013,1,11679,7,0,15.312408586934383,0,0,2,1,1019,-403
2,52146,2,1,6,2,0,2000,40570,1,11606,10,1,18.97061325020535,2,0,0,0,1019,-379
4,76206,0,2,7,0,0,2000,123267,2,10466,1,2,16.102288413206548,2,2,1,1,967,-1
0,66051,0,2,4,0,1,1000,112997,2,19712,7,0,17.983863002961023,1,2,2,1,845,-20
5,69747,2,5,3,0,0,2500,101464,2,5287,10,1,14.693789143416272,2,2,1,1,713,-78
4,46797,1,1,10,0,0,800,43294,2,29798,5,0,16.500550970041413,1,1,0,0,728,-124
5,52996,0,4,4,1,0,800,2232,0,23502,5,2,14.214297497094758,2,1,1,1,1034,-446
3,30462,2,1,1,2,1,800,27539,1,21889,4,0,15.045555880300151,0,1,2,1,838,-129
4,43678,1,2,5,0,1,800,12201,2,24039,4,0,14.711941365611455,1,1,1,0,971,-55
0,37357,0,0,10,0,0,2000,124863,0,17122,6,2,17.944994732377083,2,0,0,0,896,-333
3,74294,2,0,6,1,0,1000,63912,2,16101,9,0,15.362728132579903,1,1,2,1,906,-578
2,57052,1,5,7,0,0,1500,1147,1,19847,4,0,19.83610308385581,2,0,1,1,982,-322
1,55574,1,0,2,2,1,2000,140990,0,7432,1,3,11.387398878302076,2,2,0,1,849,-382
0,42239,0,5,5,1,1,2000,78713,1,8694,3,2,18.826073044592874,2,0,2,1,753,-44
1,64162,0,5,2,1,0,2500,149809,0,22220,6,2,18.645740090843404,0,0,2,1,757,-295
2,71592,0,5,4,2,0,800,91387,0,13885,2,1,13.167463528514151,2,2,1,1,1005,-446
5,35425,0,4,8,0,0,800,85159,1,10678,6,1,19.16878773368185,2,1,1,1,940,-434
0,55986,0,1,7,1,0,1000,2730,1,8070,3,0,11.559414290043618,2,2,0,1,931,-343
1,47323,2,2,1,1,0,2000,32850,0,9051,6,2,18.05550653142631,2,2,0,1,888,-282
3,49952,0,1,6,0,1,2500,100664,2,26091,4,2,10.03742304369042,2,0,1,0,927,-483
4,72113,2,4,2,2,1,2000,7539,1,16924,8,1,15.490952396027645,2,0,1,1,763,-286
5,75828,2,5,9,0,0,2500,134913,1,18431,9,0,11.912307169198712,2,0,0,1,834,-335
5,66637,1,2,10,0,0,2000,60932,1,15834,10,2,15.21358450403707,1,2,2,1,919,-328
3,63841,0,2,5,1,0,1500,22083,0,11158,5,2,16.9678899813524,2,2,1,1,971,-635
0,41134,0,0,3,1,0,800,50297,2,7977,7,1,14.295596904953491,1,2,0,1,786,-11
2,40419,0,1,5,0,1,2000,22473,1,29953,1,2,11.074701642023673,0,2,1,1,703,-175
5,56394,2,1,8,1,1,800,21523,1,27920,9,3,13.972745266844395,1,1,1,1,793,-457
2,73118,1,5,8,1,1,1000,77862,2,18590,3,3,12.749319520846974,0,2,0,1,934,-29
1,37264,0,2,1,0,1,1000,139255,2,23216,3,3,13.34150371273236,0,2,0,1,901,-267
2,58937,0,1,2,2,1,2500,52333,1,16852,3,0,13.984261328617496,2,0,2,1,800,-619
4,72551,1,0,10,0,1,800,98748,1,25728,6,2,18.38654997404917,0,1,1,0,929,-468
3,45141,0,3,6,1,0,1000,72526,0,21341,5,2,13.678721813925492,2,0,2,1,986,-74
4,38335,2,1,3,1,1,2500,37682,2,12446,8,1,11.278877342068604,1,2,0,1,974,-557
0,70266,2,5,6,0,0,2000,40304,0,8725,2,0,19.327325522598564,1,2,2,1,793,39
5,44076,2,0,1,2,0,800,112212,2,26544,6,3,17.478451844394197,1,1,2,1,710,31
1,33970,1,4,5,2,0,1000,89667,2,12032,3,0,16.533224550475815,0,1,0,1,757,-280
3,79835,2,0,6,2,0,2000,113334,0,10453,10,2,15.914600058788366,2,0,2,1,872,-566
1,50125,2,1,7,0,1,800,95382,1,16214,4,1,13.880962522165612,0,1,0,0,927,-539
4,57418,2,4,7,1,0,1500,119009,2,7918,3,2,15.096326779090887,2,0,2,1,1031,-12
2,56382,1,1,3,0,1,2000,104954,0,22753,3,3,19.617964742675674,0,0,2,1,985,-379
1,48314,1,4,8,0,0,800,106334,1,16716,9,2,10.26240335547034,1,1,0,1,883,-565
4,50341,1,2,9,1,1,800,75560,0,27108,5,2,12.422598144813216,0,1,1,0,834,-620
5,38047,1,0,7,2,0,2500,46027,2,10554,4,3,15.442549418982365,2,2,2,1,970,59
5,37869,0,4,9,0,1,800,46587,0,25575,3,0,10.306770618414555,1,0,1,1,777,-222
5,47046,1,3,1,2,0,2500,121563,2,25816,1,0,13.513398737629686,1,1,1,0,807,-218
5,67391,1,2,7,1,1,1000,21970,0,9459,9,3,15.38420306327237,0,2,0,1,931,-369
4,47623,0,0,1,2,0,2000,67547,2,13104,8,1,14.626464327966334,0,1,2,1,961,-280
3,35938,1,1,8,1,1,1000,139947,1,20544,6,0,18.308630811692048,2,1,1,0,919,-372
2,52241,0,1,7,0,0,1000,92369,1,6141,3,3,17.880434329420275,1,2,0,1,1021,-618
1,75150,2,5,10,2,0,2000,122103,1,19692,8,3,19.934979362521823,1,1,2,1,991,-635
3,75457,1,0,7,1,0,1500,45746,1,20060,1,2,18.2684783505706,1,1,2,1,975,-27
5,34782,1,2,6,0,1,1000,99277,0,7346,6,3,12.353273357410108,0,0,0,0,871,-116
4,45632,2,1,8,0,0,800,94296,2,25267,5,3,18.264249975302143,1,2,2,1,878,-237
2,62372,0,2,1,1,1,800,101193,2,13598,9,3,17.443023565049103,0,1,2,1,789,-399
0,71771,2,5,7,1,0,800,25840,1,8876,5,2,19.855967503258206,2,1,1,1,706,-587
2,79901,0,4,10,0,1,800,1765,0,8268,10,1,14.399082373023443,2,1,2,1,780,-602
2,33656,0,4,9,2,1,2000,98059,1,28258,9,0,13.221540877420718,0,2,2,1,788,-313
2,68701,2,3,9,1,0,800,40819,0,27977,4,0,10.692750449985452,1,2,1,1,945,-41
1,36953,1,4,4,2,1,800,62890,2,19274,2,1,12.339644624080872,2,0,1,1,1027,-139
3,33723,0,4,7,2,1,1000,84817,1,5841,9,3,11.718045019166452,2,2,2,1,719,-348
5,62522,2,5,4,1,1,1000,6860,1,8691,6,3,11.421949193711862,2,2,1,1,747,-36
3,50786,1,2,7,1,1,2000,102396,2,27645,3,2,19.625684911208108,1,1,1,0,872,-223
5,59456,2,2,3,2,1,1000,138532,1,20429,8,1,14.542029882749144,1,0,0,1,981,-402
4,74455,2,4,9,1,0,1500,44762,2,26301,10,0,18.78060374886648,1,0,0,1,934,-612
2,77755,0,0,7,0,1,1500,123401,1,24819,4,1,16.90107075057405,1,0,1,0,939,-553
3,41172,0,5,6,0,1,1500,99909,1,29649,7,3,14.076557144940647,0,0,0,1,993,-160
4,32679,0,2,4,1,1,1000,57549,2,25214,10,1,16.871242304012814,0,2,0,1,706,-434
4,34033,2,5,5,2,0,1500,115936,1,15460,6,2,10.657439456648063,2,0,2,1,998,-271
3,48618,0,2,2,1,0,2500,136801,0,17248,9,1,18.2775576038445,2,0,2,1,714,-613
0,62324,2,5,3,2,1,2500,16131,0,23895,4,3,15.2528668946491,0,0,1,1,933,-99
3,62007,2,3,9,2,1,1000,57508,0,9448,8,1,17.90688341629795,2,2,0,1,758,-188
5,74809,1,5,1,0,1,2000,119443,2,20924,7,2,17.21188012963503,2,0,0,1,902,-273
3,48444,1,4,5,2,0,1500,100916,2,5695,3,0,14.057279722561772,1,0,1,1,882,-459
0,42124,2,0,10,0,1,2500,125929,2,10420,8,0,18.549894356531595,1,0,0,0,893,-640
5,77001,0,5,4,2,0,2500,72696,1,9401,2,3,11.549588869737963,0,2,0,1,1030,-27
3,47934,1,2,10,1,1,2500,81258,0,6895,3,0,10.967828198530457,2,1,1,0,722,-537
0,62558,0,1,6,0,0,1500,33014,2,12368,4,3,10.09249059527476,0,1,2,1,836,-416
1,70251,0,0,3,0,0,1500,48156,1,25747,1,0,14.061860385140672,2,2,1,1,874,-339
3,50101,2,5,6,1,1,800,25992,1,19463,5,2,13.022636933381468,1,2,2,1,771,-200
0,71590,1,2,8,2,0,1000,113247,1,9798,5,0,10.37708944374356,1,1,1,0,1012,-622
4,32764,1,2,9,1,0,800,15293,1,9777,1,2,18.044594921418764,2,2,0,1,782,-41
2,79251,1,0,2,0,1,2500,40165,0,16676,6,2,10.555208476675393,0,1,1,0,1000,-38
5,72148,1,3,2,0,0,800,52474,0,8283,5,2,16.302529172298897,1,0,1,0,965,-392
0,76516,1,0,5,2,1,2500,70154,1,15092,5,0,16.508051521007182,0,0,2,1,984,-570
4,30332,2,3,1,2,0,800,127791,2,25007,5,0,15.978643845691476,2,1,1,1,912,-542
4,32032,0,0,7,0,0,1000,92733,0,24113,3,3,10.212090296647547,0,1,0,0,914,-565
3,72984,1,2,8,2,0,1000,147142,1,14463,3,0,13.094101270541351,1,1,1,0,729,-68
5,33513,1,4,7,2,0,2000,38720,1,19047,7,1,18.97069454773144,1,0,2,1,930,-468
0,60919,2,1,8,2,1,1500,50165,2,16018,8,2,11.687409449176844,2,1,1,1,734,-612
2,52854,1,4,5,1,0,800,100086,2,15053,1,0,18.57017422937416,0,1,1,1,901,-634
4,30065,2,5,10,0,1,2500,6653,2,21526,4,3,19.35682491434424,0,1,2,1,910,-542
0,47441,1,1,6,2,0,2000,109021,1,13206,4,1,17.768752267405326,2,0,2,1,894,-336
4,68214,2,2,8,1,1,2000,103114,1,29834,1,2,17.909886130033303,1,0,0,1,1015,-603
1,77686,2,1,10,0,1,1500,146652,0,28562,6,0,15.738343304362452,1,0,0,0,875,-479
2,68902,1,4,8,1,1,2000,64155,0,28280,2,1,17.890597920407167,0,0,0,1,954,-53
0,30671,1,3,3,0,0,1500,105368,2,6664,5,2,13.421878346697468,2,2,2,1,703,-366
5,38626,2,4,6,1,1,1000,124202,1,13750,1,1,19.633028660422006,0,1,0,1,831,-219
3,66724,1,3,1,2,0,1000,113490,0,27867,5,2,15.401754453979644,0,0,0,0,1033,-546
4,42232,2,4,1,1,1,800,22355,1,19371,1,0,10.234472295117063,2,0,0,1,704,-104
5,50263,1,2,5,1,1,2000,64287,2,23159,6,2,16.285444353379997,2,2,0,1,739,-138
1,46883,1,4,4,1,0,1000,55501,1,27027,3,3,19.05868887573032,1,2,0,1,978,-613
2,42365,2,4,9,2,1,800,132780,1,28476,1,0,14.050729225441588,0,0,0,1,740,11
4,66440,1,1,7,1,1,2000,32824,2,13655,9,3,15.877312559201265,0,2,1,1,909,-303
4,66164,1,4,4,2,0,1000,50268,0,8797,9,0,18.657921770649573,2,1,0,1,753,-573
5,62807,2,3,9,1,0,800,95934,1,27748,7,0,11.75825968724874,0,1,2,1,759,-136
5,36585,0,4,9,0,1,800,35688,1,21053,10,1,17.747513367397442,2,1,2,1,834,-95
2,43655,2,3,8,0,1,1500,132939,1,21510,7,3,11.297208426797754,2,1,1,1,782,-456
4,30126,1,5,5,0,0,1000,27906,0,19528,1,1,13.95431122671083,1,2,2,1,790,-480
0,39171,0,2,8,0,1,1000,41807,1,14511,1,2,12.629057773571024,1,1,0,0,902,-603
2,43517,1,3,9,0,0,2500,14701,1,14433,2,2,14.30687341819755,1,1,0,0,819,-18
0,57925,1,4,6,1,0,1000,87949,2,26469,3,1,17.79771286287127,1,1,1,1,840,-371
3,43270,1,5,6,0,0,2000,51133,1,25500,6,2,11.283447724924658,0,2,1,1,735,-176
5,52641,0,2,1,2,1,2500,113837,2,9535,2,3,19.65966669403,2,0,0,0,755,-469
0,79001,0,3,4,2,0,1500,76345,1,9558,8,2,10.26859090889718,1,2,0,1,999,-284
0,54333,2,2,10,2,1,1000,36441,0,7306,4,3,15.21228908867714,2,1,0,1,792,-460
3,74368,0,3,9,0,0,800,116901,2,22941,4,3,15.304405532122182,1,0,1,1,992,-464
2,38340,0,2,10,2,1,2500,27418,0,12534,2,1,10.387909601658752,1,0,0,0,744,-213
4,72692,0,4,1,2,0,2000,94617,0,28554,3,3,15.570264749428944,1,1,1,1,1014,41
2,38777,1,1,4,1,0,2500,111671,1,25996,3,1,15.141083707176712,2,2,1,1,902,-607
3,66263,1,1,9,2,0,800,109732,1,23689,5,3,15.278645286367343,2,0,1,0,832,-389
2,63652,2,4,8,0,1,2500,30966,0,14269,1,2,10.424290971064815,1,1,1,1,775,-558
2,39961,0,4,2,2,0,1500,56550,1,13932,7,2,11.381032671144222,1,0,0,1,939,0
2,32889,0,2,10,0,0,1500,52103,0,8937,8,2,10.445885589502582,2,0,0,1,801,-133
4,60615,0,1,8,1,1,1000,107109,1,19605,6,1,15.719637776396024,2,1,1,0,879,-526
0,67672,0,0,8,0,1,1000,66320,0,12275,8,0,17.59056855521434,1,2,0,1,930,-494
5,69065,2,3,8,1,1,1500,59401,1,7496,6,3,16.90293853308149,0,0,1,1,784,-620
1,62821,2,4,10,0,0,2500,38038,2,5674,10,1,19.29261920610744,0,0,1,1,765,-297
2,54949,2,3,5,1,0,2000,45014,2,12590,6,3,12.199333799051082,0,1,2,1,963,3
3,66195,1,1,8,2,1,800,35494,2,16486,5,0,11.54008415714985,0,1,2,1,993,-506
3,57198,1,3,4,2,1,1500,108966,1,28352,2,3,16.9153474436251,1,2,0,1,815,-138
3,35640,0,5,8,0,1,1000,91592,2,10277,5,1,17.25262948611483,1,0,2,1,836,-342
0,79874,0,1,8,1,1,1500,62293,1,11710,7,1,13.916517433930188,2,1,2,1,750,41
3,47104,1,2,1,2,0,2500,100813,2,19068,10,0,13.458115103735167,2,2,2,1,996,-216
5,35117,0,5,9,2,1,1000,60151,0,24000,8,3,16.259439711592893,0,2,1,1,721,-347
5,30101,0,4,10,1,1,1000,104740,0,19850,6,3,11.239340621791142,0,0,1,1,711,-544
3,56431,1,1,9,0,1,2000,100485,1,29465,1,1,18.46071027649383,1,1,2,1,765,-264
0,65703,0,4,4,1,0,800,128776,0,22026,5,3,19.588386185732485,2,2,1,1,984,-284
5,31520,0,3,2,1,0,2000,116400,2,23656,2,1,16.002254628435168,0,1,2,1,790,-467
0,61521,0,1,2,0,0,1500,5578,1,8423,7,1,14.224407428235745,1,1,1,0,1007,-208
1,39147,2,5,4,1,1,2000,9501,2,24004,4,3,16.862502891281743,2,0,2,1,866,-535
2,39004,1,4,4,2,1,2000,86309,2,24374,5,0,11.914408764776235,2,1,1,1,873,-57
4,39302,1,3,4,1,0,2000,67032,1,9517,9,0,14.938731737442016,0,2,1,1,775,-143
5,53657,2,0,6,1,0,2000,38978,0,18796,3,3,14.463180271503242,1,2,2,1,897,-596
1,38586,1,3,5,1,1,800,111469,2,23062,2,3,11.095484090138935,0,0,0,0,816,-67
4,60131,2,2,3,1,0,2500,65416,2,13283,5,1,16.336965113503865,1,0,0,1,721,-416
2,68584,1,5,1,1,1,1000,75821,1,11340,8,0,17.102146427262316,2,1,2,1,980,-235
0,57247,0,5,3,2,1,2500,68458,1,19121,8,2,17.362655215632657,2,0,1,1,819,-567
0,79798,0,2,10,2,1,1500,100096,1,13262,10,0,15.734753887618751,0,0,0,0,744,-206
4,57529,0,2,3,1,1,1500,57189,0,19128,8,3,16.83348783204403,1,1,1,1,754,-367
3,43477,1,3,6,1,0,2500,119737,1,19959,2,1,14.538432822691082,0,2,2,1,977,-6
1,31163,2,4,5,1,1,2500,19318,0,14552,2,0,12.264010017182525,1,1,0,1,801,5
3,33865,2,3,9,2,0,800,31304,0,25740,5,3,12.56304300724511,0,1,0,1,831,-259
4,55401,1,4,7,1,1,2500,58465,0,18244,9,1,15.836072849433108,2,1,1,1,991,-482
2,58727,1,0,3,1,1,2000,110727,0,22483,10,3,17.989562689734104,1,1,1,1,748,23
5,33304,0,1,5,2,0,1000,125185,1,18096,9,2,13.599279930969743,2,2,0,1,740,-381
2,54616,2,5,2,0,1,2000,47937,0,25239,3,0,17.303116062610336,0,1,1,1,966,-545
3,32207,1,3,8,2,1,2500,80101,0,26437,4,2,18.36005258295732,1,0,1,0,845,-509
2,69508,2,5,2,0,1,1000,12508,2,26567,2,2,12.044580479144384,2,2,2,1,905,-614
0,39602,1,1,1,1,0,800,82360,1,27701,8,2,11.114783429026724,2,0,2,1,890,-488
3,32436,0,5,6,1,1,800,3241,1,22029,3,2,17.43043201810316,0,2,0,1,983,-55
2,58721,2,2,5,0,0,2000,74974,2,21921,7,3,14.65767371695443,0,2,1,1,740,-282
5,35279,0,1,7,2,0,800,22624,0,14144,3,1,10.623632278458787,2,2,2,1,966,-102
5,68248,1,5,10,1,1,800,119877,0,27065,5,2,13.568276100988312,2,0,0,1,852,-475
0,42761,2,1,5,0,0,800,62372,1,27231,6,0,10.969037692841304,2,0,1,0,749,-29
0,66441,0,1,1,1,0,1500,61398,1,26475,9,1,14.296634231517652,1,1,1,0,722,-196
2,66833,2,5,7,0,1,2500,128241,2,15695,10,2,15.663474299491918,2,1,1,1,753,-171
1,34028,1,5,4,0,1,1000,11752,0,10679,8,1,16.759891333718556,2,1,2,1,852,32
2,41573,1,5,1,2,0,800,141137,0,27068,6,3,15.633161791577797,2,2,2,1,774,-49
0,62933,0,2,8,0,1,2500,4544,1,25579,8,0,14.95975900724253,2,0,1,0,804,-271
1,38171,2,3,7,1,0,2000,25762,2,23807,5,1,18.611087421098667,0,0,0,1,817,-241
3,64808,1,0,1,1,0,2000,126413,1,13724,6,1,10.488975972370705,0,0,0,0,903,-4
2,40242,2,4,6,0,0,2000,110069,2,10655,2,0,19.08740888935685,0,2,1,1,1020,-122
4,36555,1,1,3,2,1,2000,109290,0,13708,5,2,13.214581465240853,2,2,0,1,876,-337
0,77653,2,5,8,1,0,800,20229,0,29982,3,2,19.080575198760464,2,1,0,1,945,-42
0,52834,1,5,9,0,0,1000,148722,1,26952,1,0,11.52411134653847,0,0,0,1,992,-147
5,52717,1,0,1,1,1,1000,17321,2,12538,5,0,19.21699400315681,2,1,2,1,984,-484
3,61291,2,0,3,2,1,2000,130508,2,11531,3,0,18.330084665453395,0,0,0,0,1009,-300
1,44209,2,4,2,1,1,1500,39391,1,5210,7,0,18.46869628904349,2,0,1,1,964,-310
1,43547,2,3,1,2,0,1000,76143,1,9347,8,0,12.341534344402534,1,2,2,1,939,52
4,74627,0,3,1,0,1,2500,109852,0,5247,7,3,18.35781261534455,0,2,2,1,814,-598
3,48135,2,4,5,0,1,1000,106996,1,20014,6,1,11.423649121099874,0,1,0,1,910,-637
5,39310,1,2,1,2,1,2000,116025,1,16066,3,2,16.42613286885613,1,2,0,1,962,-7
4,37478,2,4,2,1,0,1000,45386,2,24639,2,3,15.210188998359952,1,0,2,1,764,-308
2,72716,0,2,8,1,1,2000,10047,0,16481,1,2,12.982906879686308,2,2,1,1,878,-347
1,58234,2,2,8,2,1,1000,145779,0,12573,6,3,15.577823971582362,2,0,2,1,919,-466
0,39231,1,4,9,2,0,1500,131132,0,10474,8,3,13.283052617993524,2,0,2,1,993,-315
1,47452,2,3,3,2,0,2000,57260,2,12342,2,2,17.210581900850464,2,2,0,1,949,-260
3,31554,0,4,4,0,1,800,73981,1,6247,2,3,13.4396304759428,1,2,2,1,897,-40
0,51344,1,4,4,1,0,2500,105539,2,21023,1,2,15.21435380378055,2,1,0,1,857,-155
3,48120,2,3,6,0,0,1000,64466,2,24482,7,0,13.714425815632278,2,0,0,1,834,-357
0,48595,2,2,4,2,0,2500,57385,0,9279,2,2,13.992538256764048,2,2,2,1,859,-425
1,38721,1,0,5,2,0,2000,19045,1,29481,4,3,11.117894065519945,2,1,1,0,896,-566
