Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Last_Service_Days,Warranty_Days_Left
Truck,48053,Good,5,6,Diesel,Manual,2000,80961,Third,23966,10,3,14.329060579240403,New,Good,Weak,1,846,-496
Van,35164,Average,1,5,Petrol,Automatic,800,55783,Third,9054,2,1,19.748711564122186,New,Good,New,0,811,-617
Van,62885,Poor,1,10,Diesel,Automatic,2500,81769,Second,7962,5,3,17.53951964367139,Good,Worn Out,New,1,907,-188
Van,38557,Average,5,7,Diesel,Automatic,1000,25807,First,12558,3,1,19.914823361705693,Worn Out,Worn Out,New,1,828,-557
Motorcycle,36610,Average,1,4,Diesel,Manual,2500,33354,Second,8769,9,2,12.98523026658956,New,New,Good,1,914,-291
Van,61358,Good,4,5,Diesel,Manual,1000,120237,Second,29108,1,0,19.98707286146561,Good,New,Good,1,790,-364
Van,32497,Good,5,2,Petrol,Manual,2000,84168,First,5818,10,0,12.621135335971047,Good,Good,Weak,1,934,-146
SUV,58469,Poor,0,5,Diesel,Automatic,1000,80771,Third,20841,4,0,18.431531512425373,Worn Out,Good,New,0,983,-449
Van,48758,Poor,4,7,Petrol,Automatic,1500,105450,Third,22456,4,1,16.942443170912078,Worn Out,New,Weak,1,866,-25
Truck,53378,Good,0,10,Diesel,Manual,1000,76892,First,23162,1,3,19.92653908020161,New,Good,New,0,855,-632
Truck,42292,Average,4,1,Diesel,Manual,2500,69853,Third,27300,4,0,12.3905822093766,Worn Out,New,New,1,996,-336
Motorcycle,40338,Poor,1,8,Electric,Automatic,800,37574,Third,15609,3,3,16.577381423391188,Worn Out,Good,New,0,1011,36
Car,63237,Good,1,8,Diesel,Manual,1500,34222,First,23764,7,0,11.634570742685744,Good,New,Weak,1,990,-168
Bus,53764,Good,1,3,Diesel,Automatic,2000,7089,First,29941,6,2,11.402139245120804,Good,Worn Out,Good,1,716,-219
Motorcycle,54800,Poor,3,5,Petrol,Automatic,1500,102315,First,16098,8,3,10.615327442677206,Worn Out,Worn Out,New,1,993,6
Motorcycle,78832,Average,4,6,Electric,Manual,2000,98180,Second,18930,6,3,10.453741830829705,Good,Good,New,1,814,-141
Truck,70278,Poor,4,6,Diesel,Automatic,1000,55141,Third,20914,8,1,18.93667899192424,Good,Worn Out,Good,1,921,-66
SUV,48171,Average,1,6,Diesel,Manual,800,125700,Second,15753,3,0,18.132205565962103,New,Good,Good,0,903,-330
Car,44391,Average,5,7,Diesel,Manual,1500,71694,Third,14796,9,0,18.796810023261514,Worn Out,New,Weak,1,1004,-370
Truck,42816,Average,4,5,Diesel,Manual,1000,106814,Third,7341,3,2,16.146663908313474,Worn Out,New,Good,1,979,-205
Car,48158,Good,1,4,Petrol,Manual,2000,52131,First,13578,3,0,10.612066889082715,Good,Good,New,0,1001,-248
Car,75626,Average,2,10,Diesel,Manual,2000,1984,Second,29191,7,1,17.723271180023836,Worn Out,Good,Weak,1,847,-456
Bus,33171,Good,1,10,Electric,Manual,2500,145206,First,5236,3,3,19.08706793813777,Good,Worn Out,New,1,970,-90
Motorcycle,33467,Average,0,7,Petrol,Automatic,2500,145045,Third,22847,1,2,13.42306958558492,Good,Worn Out,Good,1,1024,-376
Van,68249,Poor,1,1,Electric,Automatic,1500,125693,First,22471,3,3,13.450438485144202,Good,New,Weak,1,757,-528
Motorcycle,40043,Good,2,9,Diesel,Manual,1500,26049,Second,9801,4,3,11.340538479062252,Good,Good,Weak,1,811,-341
Motorcycle,78808,Good,3,9,Diesel,Automatic,1500,11641,Third,5383,10,2,14.434810438285949,Worn Out,Worn Out,Good,1,1009,31
SUV,70128,Average,4,1,Diesel,Automatic,1000,103701,Third,10844,10,2,17.151000515156554,Good,Good,New,1,774,-604
SUV,50861,Average,0,4,Electric,Automatic,2500,139986,First,20074,8,2,13.107580761629416,Worn Out,Good,Weak,1,892,-173
SUV,72995,Poor,5,10,Electric,Manual,2000,14157,First,6186,1,3,10.271353750004584,Worn Out,Good,New,1,815,-495
SUV,53174,Good,0,3,Petrol,Automatic,2500,15077,First,28945,5,3,17.703830106201124,Good,Good,Weak,1,788,30
SUV,74483,Poor,0,3,Petrol,Automatic,800,39067,Third,22726,6,0,13.03871491146584,New,Worn Out,New,1,1019,-427
Bus,40183,Poor,0,7,Electric,Manual,2500,69044,First,5751,3,0,16.05406377811203,Worn Out,New,Good,0,703,-30
Truck,72426,Good,4,10,Electric,Manual,2000,138739,Third,22887,3,1,19.414097700499664,New,Good,Weak,1,844,-603
Bus,34089,Average,5,10,Electric,Manual,800,3444,Third,15712,2,2,17.54593970467674,Worn Out,Good,Weak,1,1008,-562
Bus,56235,Average,1,10,Petrol,Manual,1500,99266,First,14593,10,1,15.178693194660774,Worn Out,New,Weak,1,732,-16
Motorcycle,55362,Poor,3,5,Petrol,Automatic,2500,99076,Third,20731,8,0,12.72622472027614,New,Worn Out,New,1,922,-362
SUV,40875,Poor,1,10,Electric,Automatic,1500,3274,Third,23523,10,3,12.227699293390003,New,Worn Out,Weak,1,727,-389
Van,41088,Poor,2,2,Electric,Manual,1000,4489,Third,10167,6,3,15.392220185309874,Good,Worn Out,New,1,903,-2
Bus,76434,Poor,0,2,Diesel,Automatic,1000,13687,Second,6650,10,3,16.67928423536983,Good,New,Weak,1,926,-342
Car,40623,Good,1,10,Diesel,Manual,1500,48759,First,16145,1,2,16.413137342459237,Good,Good,Weak,1,777,-545
Car,51987,Poor,4,6,Diesel,Automatic,2500,117816,Second,19435,2,1,17.0392543119355,Good,Good,Good,1,967,48
Van,69939,Good,4,2,Diesel,Manual,2500,89317,First,18287,8,2,12.928312376307106,New,Good,Good,1,934,-625
SUV,32172,Good,2,9,Electric,Manual,1500,109103,First,9235,9,2,12.76062705976407,Worn Out,New,Good,1,813,-336
Van,72586,Good,0,2,Diesel,Manual,2000,111439,Third,27023,6,1,17.484529877311132,Worn Out,Worn Out,Weak,1,1016,-193
Motorcycle,41284,Average,1,1,Petrol,Automatic,1500,117957,First,19402,1,2,18.19439247818923,Worn Out,Good,New,0,779,-323
Motorcycle,64494,Poor,1,8,Petrol,Automatic,1000,144215,Third,13373,5,1,18.974325482466977,Worn Out,Good,Weak,1,1022,-477
Car,33095,Poor,5,1,Diesel,Manual,1500,78719,Third,24874,5,3,19.35431154710139,New,Worn Out,Good,1,728,-357
Truck,76349,Average,3,3,Petrol,Automatic,800,81370,First,12828,10,3,16.882505886350188,Worn Out,Good,New,1,1003,-422
Car,59921,Poor,0,1,Electric,Automatic,2000,14486,Third,26209,2,3,18.34576179515969,Worn Out,Good,New,0,703,-355
Truck,44699,Good,3,8,Electric,Manual,1500,136878,Third,26667,6,3,10.541732333936135,Worn Out,Good,Good,0,963,-359
Motorcycle,79815,Good,0,2,Petrol,Automatic,1500,147842,Third,20570,1,3,17.4035538481708,Worn Out,Good,Weak,1,930,-247
Van,74676,Average,3,7,Petrol,Manual,1000,118265,First,7489,3,0,19.136493673713893,Good,Good,Weak,1,1010,-158
Truck,75651,Poor,4,3,Diesel,Automatic,2500,67694,Second,18870,5,3,15.932203649922563,New,New,New,1,762,-549
Motorcycle,76848,Poor,4,7,Electric,Manual,2000,109750,Third,9635,9,3,11.414006387159024,New,Worn Out,New,1,700,-123
Motorcycle,32248,Good,1,2,Electric,Automatic,1500,125147,Second,16075,8,2,15.276072486243336,Worn Out,Good,Good,1,901,-447
SUV,50643,Average,4,3,Petrol,Automatic,1000,62863,First,15315,10,1,11.029557211764969,Good,New,New,1,866,-574
Motorcycle,31119,Poor,4,2,Diesel,Manual,2000,81871,First,24290,2,2,15.123811133720732,Worn Out,New,Weak,1,809,-162
Truck,65353,Poor,2,4,Electric,Automatic,1500,24122,Third,15176,10,2,11.510646527423988,New,New,Weak,1,862,-121
Truck,74362,Poor,0,1,Electric,Automatic,1000,72193,Third,6695,6,3,11.613749777508236,New,New,New,0,998,-3
Motorcycle,41527,Poor,2,10,Petrol,Automatic,2000,36701,Third,11022,7,3,17.733816405497134,Good,New,Good,1,984,-44
Motorcycle,40699,Average,5,4,Petrol,Automatic,1500,67721,First,10123,4,2,14.13622784155316,New,Good,Good,1,725,-237
Bus,37956,Average,1,6,Petrol,Automatic,1000,91329,Third,11057,8,0,14.990198160998824,Worn Out,Good,Weak,1,819,-78
Bus,63090,Average,4,6,Diesel,Manual,800,10907,Second,23412,9,1,10.099000708699164,Worn Out,Good,Good,1,932,-599
Motorcycle,53535,Poor,2,2,Diesel,Manual,800,54256,Third,16925,8,1,13.228366255707524,New,Worn Out,New,1,855,-186
SUV,54803,Poor,3,8,Electric,Manual,2500,142837,Third,11892,6,0,12.510522448001955,Worn Out,New,New,1,806,-484
Bus,66867,Average,2,7,Petrol,Manual,2500,84147,First,23143,10,2,18.13306378389261,Good,Worn Out,Good,1,723,-132
Bus,30028,Good,2,6,Electric,Manual,800,20150,Second,5856,9,0,19.99401917213917,New,New,New,0,946,-577
Motorcycle,73893,Good,5,2,Electric,Automatic,1500,132190,Third,18779,6,0,12.83123860842952,New,New,New,1,1013,-484
Car,51203,Average,1,4,Petrol,Automatic,1000,149464,First,9093,2,0,17.302163398793606,New,Good,New,0,733,-231
Van,47139,Good,3,1,Diesel,Automatic,2500,87685,Second,27567,6,3,16.540303341150395,Good,Worn Out,Good,1,702,47
Truck,74398,Good,5,3,Electric,Manual,2500,3636,Second,28245,3,2,12.932778579740011,Worn Out,Worn Out,Weak,1,939,25
Van,59162,Poor,2,10,Petrol,Manual,1500,47972,Second,8695,7,2,16.935116710843783,New,Good,Good,1,908,-89
Truck,62372,Average,2,3,Diesel,Automatic,1000,15344,Third,25284,3,0,19.48640268247009,New,Worn Out,Good,1,761,-338
Truck,64246,Poor,2,8,Electric,Manual,2500,128640,First,8033,3,0,14.260211421822293,Good,New,Weak,1,737,-134
Car,68387,Good,2,1,Diesel,Automatic,1500,44136,Second,16723,7,0,17.351453607888644,Worn Out,Good,Good,0,1018,-7
Bus,40907,Poor,0,2,Electric,Manual,2000,82902,Third,17746,1,1,15.939195114664322,Worn Out,Worn Out,Good,1,767,-17
Van,71845,Average,3,9,Diesel,Automatic,800,69738,First,18115,6,2,18.518920255051185,Good,Worn Out,New,1,917,-205
SUV,76209,Average,3,4,Electric,Manual,1500,48138,Second,8615,9,0,16.15348085315761,New,Worn Out,New,1,977,-11
Truck,35485,Average,0,10,Electric,Manual,1000,129615,Third,25498,2,2,11.06462862048562,Worn Out,Worn Out,Weak,1,948,-504
Bus,69383,Average,0,6,Petrol,Manual,2500,8530,Third,16780,2,2,14.18514304891606,Good,Good,Weak,1,744,-104
Car,63726,Average,1,1,Electric,Manual,2500,43718,First,13606,10,0,18.39701883486252,Worn Out,New,New,0,947,-623
SUV,41949,Average,0,1,Petrol,Automatic,2000,99118,Second,13079,1,2,17.399160785184087,New,Good,Good,0,810,-548
Bus,72342,Poor,4,9,Electric,Automatic,2500,37677,Third,11661,8,0,19.79262671361679,Good,Worn Out,New,1,793,-473
Motorcycle,52703,Average,5,1,Electric,Automatic,800,34821,Third,24921,7,1,17.331172177905984,Worn Out,Worn Out,Weak,1,915,-185
Bus,41061,Poor,2,1,Petrol,Manual,2500,65596,Second,21342,10,3,14.342272198219325,Worn Out,Worn Out,New,1,1018,-223
Bus,72864,Poor,3,9,Electric,Automatic,800,131535,Second,15136,6,2,17.749960941466476,New,Worn Out,Weak,1,809,-537
Bus,38962,Good,3,6,Petrol,Manual,2500,121165,Third,16976,4,3,12.668804003466793,New,Worn Out,Good,1,955,-39
Car,32812,Average,0,3,Electric,Manual,1000,57629,First,28192,4,2,16.332746195374213,Worn Out,Worn Out,New,1,918,-29
Motorcycle,65969,Good,5,6,Diesel,Automatic,2500,51349,Second,20274,8,3,18.503884824696165,Good,New,Good,1,767,-585
Truck,50446,Good,1,6,Electric,Manual,2000,121319,First,11151,3,1,12.86391885631368,Good,Good,Good,0,939,-411
Truck,48207,Good,3,1,Petrol,Manual,1000,36705,Third,20499,8,2,14.91908477226281,Good,Worn Out,Good,1,757,-414
Car,50531,Good,0,5,Diesel,Manual,800,128281,First,13863,7,3,11.958364965305098,Good,Good,Good,0,772,-331
Van,63194,Average,0,7,Petrol,Manual,800,79791,Second,19095,6,3,10.386618013911637,Good,Worn Out,Good,1,705,-40
SUV,61504,Average,0,1,Electric,Automatic,2000,24573,First,26354,9,2,10.115373326693192,Good,Worn Out,Weak,1,736,-125
Truck,54167,Poor,2,4,Diesel,Manual,800,68722,Second,26933,9,1,18.01483625252237,Good,New,Weak,1,974,-307
Van,47558,Average,1,6,Diesel,Manual,2000,10187,Second,22888,4,1,15.865411315415972,Good,Worn Out,New,1,1006,-607
Motorcycle,77861,Average,2,2,Electric,Automatic,1000,3487,Third,16291,4,0,19.3394506828742,Worn Out,Good,Weak,1,704,-33
Motorcycle,46276,Good,2,9,Electric,Automatic,2000,47676,Third,27451,3,2,15.768422788557466,Good,Good,New,0,856,-487
SUV,54672,Good,4,4,Electric,Automatic,1500,8503,Second,7433,4,3,18.4506083017111,Worn Out,Good,New,1,830,-358
Truck,42752,Poor,1,6,Electric,Automatic,2000,124785,Second,20061,4,3,14.274288429879483,Worn Out,Good,Good,0,836,-9
Motorcycle,69297,Poor,0,5,Electric,Manual,2500,30424,Second,15678,1,0,10.383045802936362,Good,Good,Weak,1,993,-372
Motorcycle,74218,Average,0,7,Electric,Manual,800,129032,First,8594,9,0,17.452288949220502,New,Good,Weak,1,1031,-496
SUV,44171,Average,4,3,Electric,Automatic,2000,21749,First,28033,6,0,12.932831987888372,New,Worn Out,New,1,902,-98
Motorcycle,32350,Poor,5,3,Petrol,Manual,1500,24210,First,27943,2,1,11.564757601088589,Good,Good,New,1,975,-151
SUV,42889,Good,3,6,Electric,Manual,800,134107,Third,6391,5,1,17.000945159267886,New,New,New,0,991,-433
Motorcycle,39911,Average,0,2,Diesel,Manual,800,42402,Third,18022,9,1,16.83814930677117,Good,Good,Good,0,768,-43
Motorcycle,54201,Average,3,2,Diesel,Automatic,800,60688,Third,23778,10,2,12.172495727197129,New,Good,Weak,1,1025,-575
Motorcycle,61572,Good,0,10,Electric,Automatic,1000,91276,Second,20395,1,2,16.982612889825425,Good,Good,New,0,977,-35
Car,75695,Poor,0,3,Diesel,Manual,800,44991,First,6667,7,3,18.0627745799348,Good,Worn Out,New,1,859,-28
Bus,68318,Poor,1,2,Diesel,Automatic,1000,92637,First,18630,6,3,15.05633470232749,Good,Worn Out,New,1,994,-591
Car,75553,Average,2,8,Electric,Manual,1500,30733,First,23868,2,3,12.688708772056888,Worn Out,New,Good,0,1000,-284
SUV,68318,Poor,0,8,Electric,Manual,2000,119162,Third,16555,8,1,13.817068874657055,Worn Out,Worn Out,New,1,989,-247
Truck,55158,Poor,5,10,Diesel,Automatic,1000,31236,Third,6355,9,0,17.814025650662238,New,Good,Weak,1,977,-557
SUV,44746,Average,3,2,Petrol,Manual,1500,67176,Third,17952,6,0,17.49464921143276,New,Worn Out,Weak,1,722,-570
Car,34565,Poor,1,6,Diesel,Automatic,800,128336,Second,26709,9,1,18.32486750954664,Worn Out,New,Good,0,851,-321
Motorcycle,65034,Good,5,10,Electric,Automatic,800,17342,Second,8041,8,3,16.90858524909897,New,New,New,1,836,-175
Car,55096,Poor,0,1,Diesel,Manual,2500,10830,First,14494,8,3,14.728021338905418,New,Good,Good,1,791,-639
Bus,43918,Average,4,3,Electric,Automatic,2000,82404,Second,21143,4,3,14.87007658065938,New,Worn Out,New,1,858,-64
Truck,33942,Average,5,9,Petrol,Automatic,1500,120257,First,24232,7,0,13.87372490461154,Good,Worn Out,Good,1,949,-589
Motorcycle,75161,Poor,0,6,Diesel,Automatic,2000,43240,Third,29813,8,1,18.976030958641594,New,New,New,0,847,-362
Car,72353,Good,4,3,Petrol,Manual,2000,126711,Third,21690,10,3,16.42834342207116,Worn Out,Worn Out,New,1,865,-591
SUV,75230,Good,3,2,Electric,Manual,2500,101886,Third,12261,7,0,11.15145492887758,Good,New,Weak,1,843,-217
Bus,63674,Average,1,6,Petrol,Automatic,1000,87271,Second,16810,5,0,15.02621087126153,New,New,New,0,960,-615
Van,33208,Average,3,4,Electric,Manual,2500,78568,Second,22571,6,3,19.059570980714305,Good,New,Weak,1,976,-215
Bus,73219,Average,0,9,Petrol,Manual,1000,22127,Second,27839,1,3,10.20548626814958,Worn Out,Worn Out,New,1,896,-93
Car,37486,Average,5,10,Electric,Automatic,2500,9292,Third,9888,5,0,15.863755465940496,New,Worn Out,Weak,1,972,-218
Truck,46520,Average,4,9,Diesel,Manual,1500,97085,First,6835,5,3,17.250476786625008,Good,Good,New,1,795,-489
SUV,42795,Average,1,9,Diesel,Manual,2500,6141,Second,22438,2,3,13.607428117025588,Good,New,New,0,987,-48
Bus,39243,Poor,1,9,Petrol,Manual,1000,81569,Second,18605,6,1,18.1568578558928,Good,Good,Weak,1,914,-435
Bus,36870,Average,0,1,Diesel,Manual,1000,102069,Third,15650,7,3,19.38146014037446,Worn Out,Worn Out,New,1,782,-231
Van,65042,Good,5,1,Petrol,Manual,1000,27413,Third,12026,2,0,16.135843344278257,Worn Out,Worn Out,Weak,1,807,-133
Motorcycle,40905,Average,3,9,Petrol,Manual,1000,52295,First,22400,3,2,17.09617597179552,Worn Out,Worn Out,Weak,1,729,-374
Car,75603,Poor,4,5,Electric,Automatic,2500,36076,First,22035,7,1,17.48242441657903,New,Good,New,1,825,-510
SUV,68374,Good,1,6,Diesel,Automatic,1500,76132,Second,23531,1,3,17.514392591569717,New,Good,New,0,882,-257
Motorcycle,55046,Average,2,8,Diesel,Automatic,1500,6776,First,13108,1,3,10.498998423309828,New,Good,Good,0,934,-482
Truck,57895,Poor,5,5,Petrol,Manual,2000,120569,First,28719,1,0,11.727365452648105,Good,Good,Weak,1,979,-347
Motorcycle,35321,Good,5,6,Petrol,Automatic,1000,112047,Second,10519,9,0,13.845683451877028,Good,New,Weak,1,716,-336
SUV,48277,Good,0,7,Electric,Automatic,2000,93208,Second,19588,7,0,10.54126981544398,New,Good,New,0,961,22
Bus,64877,Average,4,7,Electric,Manual,2500,74168,Third,21764,4,0,10.247473747214896,Good,New,Weak,1,820,-489
Motorcycle,61366,Average,1,1,Diesel,Automatic,1500,9843,First,15846,4,2,10.65510809180702,Worn Out,Good,New,0,1003,-601
Bus,65498,Poor,1,2,Electric,Manual,1000,95343,Second,28038,5,2,10.43796401752853,New,Worn Out,New,1,744,-33
Truck,48164,Good,4,1,Electric,Automatic,1000,42218,First,13160,3,0,18.39261525940365,Worn Out,Good,New,1,832,-489
Motorcycle,46084,Good,1,3,Diesel,Automatic,800,140811,Second,20885,3,3,16.5706396724405,New,Good,Good,0,841,-296
Truck,74259,Average,2,7,Petrol,Manual,800,21580,Second,6432,9,1,12.748265391173042,Good,Worn Out,New,1,965,-111
Motorcycle,33775,Good,1,10,Electric,Manual,2500,116353,Third,23268,8,0,15.67948994957053,Worn Out,Worn Out,New,1,839,44
Truck,34783,Good,5,2,Petrol,Automatic,800,93210,First,5308,10,1,18.70559881041772,New,Worn Out,Good,1,757,-41
Van,56660,Poor,0,9,Electric,Automatic,1500,140121,First,29042,4,1,10.2714462301446,Good,Good,Weak,1,830,-230
Car,65396,Poor,5,2,Diesel,Manual,2500,64978,First,9701,6,3,14.885956733601851,Worn Out,New,Good,1,1028,55
Van,63886,Poor,0,3,Diesel,Manual,1000,9785,Third,19717,5,1,18.3442513573552,Good,Worn Out,New,1,863,-622
Bus,71686,Average,0,10,Diesel,Manual,800,45812,Third,9764,6,1,17.007413083464744,Good,Good,New,0,1035,-9
Motorcycle,70253,Poor,4,3,Petrol,Automatic,2500,8936,First,15053,10,1,14.710573385067653,Worn Out,Worn Out,Weak,1,784,-93
Bus,50881,Average,4,3,Diesel,Manual,1000,133594,Third,22979,6,1,14.983557974226944,Worn Out,Worn Out,Good,1,758,-285
Car,62927,Poor,3,1,Diesel,Manual,2500,149688,First,14182,9,1,12.295464058861118,Worn Out,New,Weak,1,848,-510
Motorcycle,77169,Average,2,1,Electric,Automatic,800,85408,First,8959,3,0,19.081642829817103,Worn Out,New,Weak,1,816,-6
Car,35033,Average,0,9,Electric,Automatic,800,144573,First,6964,6,1,10.944912730912709,New,New,Weak,1,1024,-315
Bus,32333,Average,2,8,Diesel,Automatic,1000,144368,Second,14768,2,0,10.856586197565036,Worn Out,Worn Out,New,1,935,-88
Van,75096,Average,5,9,Petrol,Manual,2000,67778,Second,11717,9,1,10.403165792146073,Good,Good,Weak,1,952,-221
Motorcycle,54978,Poor,4,1,Diesel,Manual,2500,58177,Third,25427,10,2,15.768761759601468,Good,Good,Good,1,975,-250
Bus,60613,Average,3,5,Petrol,Automatic,800,38598,Second,24116,2,2,16.19526218112929,New,New,Weak,1,852,-485
Car,46811,Average,4,2,Electric,Automatic,2500,56299,Third,15394,4,3,18.43478001670625,Worn Out,New,Weak,1,1023,-428
Van,49905,Poor,3,6,Diesel,Manual,2000,142815,Third,10560,2,2,11.079844657375864,Worn Out,Worn Out,New,1,988,-559
SUV,30747,Good,3,4,Diesel,Manual,800,38331,Second,7754,5,1,10.873825231172052,Worn Out,Good,Good,0,770,37
Bus,73871,Good,0,3,Petrol,Automatic,800,1992,First,9499,5,1,19.4965331975104,Good,New,Good,0,944,-41
Car,41316,Average,4,4,Petrol,Manual,800,57292,Third,6815,5,0,11.397474758867364,New,New,Good,1,841,-307
SUV,69832,Good,2,8,Petrol,Automatic,1500,102322,Third,15180,5,2,18.75013604682245,Worn Out,New,New,0,926,-352
Motorcycle,48714,Average,4,9,Electric,Manual,800,130141,Second,29721,7,1,13.75197612530361,Good,Good,Good,1,888,-68
SUV,42403,Good,4,9,Electric,Automatic,1000,14558,First,24119,9,0,11.75478191765874,New,Worn Out,Good,1,762,-256
SUV,69505,Poor,3,10,Diesel,Automatic,1500,100953,Second,18550,8,3,11.9891299787281,Good,Good,Good,1,1025,-24
Motorcycle,72350,Good,2,3,Diesel,Manual,1500,18507,Second,26046,1,3,10.989714455578095,Worn Out,Worn Out,Good,1,1010,-508
Bus,45867,Average,4,4,Petrol,Automatic,1000,12770,Second,25424,7,2,13.979858197053067,Good,Good,Good,1,986,-298
Bus,43963,Average,2,3,Petrol,Manual,1500,134263,Second,26295,9,0,12.261130783924417,New,Good,Good,0,759,-397
Car,40221,Poor,3,5,Electric,Automatic,800,115010,Third,16152,2,2,11.061129786216796,Worn Out,Good,Weak,1,715,-382
Truck,50579,Poor,4,3,Petrol,Automatic,1000,58107,Third,9045,1,2,18.518387998769143,Good,Worn Out,Good,1,901,60
Bus,34118,Average,5,3,Petrol,Automatic,2000,100530,First,12685,5,3,19.56784921669545,Worn Out,New,Weak,1,813,-239
SUV,43336,Poor,4,6,Petrol,Automatic,800,112318,First,12253,5,2,12.96512254889294,Worn Out,New,Weak,1,934,-361
Van,74538,Average,3,4,Petrol,Automatic,1500,43341,First,18409,6,0,14.17138947654884,Good,Worn Out,New,1,848,-545
Truck,79058,Good,1,1,Diesel,Automatic,2000,41931,Third,13086,2,0,12.458079294973729,Good,Worn Out,New,1,914,-81
Bus,79391,Good,5,3,Diesel,Automatic,1500,134078,Second,15476,5,2,18.745856161256327,New,Good,Good,1,747,-503
Motorcycle,42103,Average,1,2,Diesel,Manual,2000,102390,First,9227,3,2,12.381837524283943,Good,New,Weak,1,734,-151
Motorcycle,63766,Average,5,6,Diesel,Automatic,800,9914,First,9650,6,1,18.222502893096795,New,New,New,1,1025,-85
Car,35313,Poor,2,2,Diesel,Automatic,2500,93115,Second,22310,3,3,17.218182150275112,New,Good,New,1,732,-194
SUV,71456,Poor,4,9,Diesel,Automatic,2000,95640,First,24046,6,2,14.286103217234698,Good,Worn Out,Weak,1,831,-205
SUV,53468,Poor,4,10,Petrol,Automatic,1000,35127,Second,21235,2,0,18.02827768272348,Worn Out,New,Weak,1,989,-146
Truck,43863,Poor,3,9,Electric,Automatic,1000,7163,Second,22498,1,1,13.825561150240349,Worn Out,Worn Out,New,1,904,-138
Van,49881,Good,4,1,Diesel,Manual,800,146911,Second,15882,2,0,16.6259381322488,Worn Out,Good,Weak,1,899,-24
